Session ID,Publish ID,Collector,Start Date,End Date,Status,Progress,Duration,"Please take a few minutes to fill out the following questionnaire. This questionnaire borrows from a series of questions that are meant to allow you to self-assess your previous behavior as it relates to time, money, relationships, and logic. The intent of this survey is to inform us about your background as a professional in your field, and meant to guide our ongoing research in understanding personalities. This survey will not be tactically used for other than informational purposes in guiding our understanding of your field. Lastly, the survey collects no personal data beyond general demographic details and we will only use aggregated anonymous data to draw conclusions.",Profession,Title,Gender,Age,Ethnicity,MD Purchase Involvement,MD Purchase Hours/Week,CRT Q1,CRT Q2,CRT Q3,CRT Q4,CRT Q5,CRT Q6,CRT Q7,TP Q1,TP Q2,TP Q3A,TP Q3B,TP Q3C,TP Q3D,TP Q3E,RSK Q1,RSK Q2A,RSK Q2B,RSK Q2C,RSK Q2D,RSK Q2E,RSK Q2F,RSK Q2G,RSK Q2H,"Choices are affected by context. We are interested in whether you are taking the time to read each question. To show that you are paying attention, please select only the ""none of the above"" option as your answer.",STI Q1,STI Q2A,STI Q2B,STI Q2C,STI Q2D,STI Q2E,STI Q2F,STI Q2G,TRU Q1,ALT Q1,ALT Q2,"Congrats, you've finished the survey! Thank you for taking the time to give us your invaluable responses. If you are interested in learning more, the survey leveraged several widely used survey measures from ongoing social and behavioral science research from Frederick (2005), Toplak, West, & Stanovich (2014), and Kahneman and Tversky (1992). Please feel free to reach out to us if you have any questions and would like to understand the behavioral science work we do: https://creativescience.co/contact-us/",aid,id,score
5c8b0c52-9dcf-4a4b-ade4-38ec70d14370,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:58 AM","Mon, Nov 30, 2020 10:18 AM",complete,100,1169,11/30/2020 16:58,Nurse,Charge floor nurse,Female,49,White,5,1,5,5,48,4,29,has lost money,Yes,1,4,$170 now,$170 now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,2,2,1,2,10,10,10,10,10,300,11/30/2020 17:18,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc52485-767f-15dc-8f5f-7af3c1a8e35f,,
6ff899d2-de18-4f07-8562-46641269d765,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 9:59 AM","Mon, Nov 30, 2020 10:27 AM",complete,100,1700,11/30/2020 16:59,Healthcare Admin,Executive Director,Male,35,White,8,12,5,5,47,4,15,has lost money,Yes,8,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,8,7,4,7,9,9,7,7,5,600,11/30/2020 17:27,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc520c5-26d2-e44a-879d-73d39c8e292d,,
7e3fdbf5-3038-4daf-9483-58ecb07687e1,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:00 AM","Mon, Nov 30, 2020 10:35 AM",complete,100,2064,11/30/2020 17:00,Nurse,nurse,Male,35,White,7,5,5,5,24,4,15,has lost money,No,10,8,$340 a year from now,$255 a year from now,$213 a year from now,$191 a year from now,$170 now,7,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,9,7,9,10,10,10,7,9,250,11/30/2020 17:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc523d8-5d4d-634c-47df-a33ddd43ee22,,
f6a50109-e3c6-463b-92d6-1234d5d0c0a9,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:01 AM","Mon, Nov 30, 2020 10:06 AM",complete,100,312,11/30/2020 17:01,Nurse,Head nurse manager,Female,34,White,9,5,8,50,50,12,15,"broke even, or has the same amount started with",Yes,8,5,$170 now,$170 now,$170 now,$170 now,$170 now,8,100% chance of $35,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,9,8,10,4,8,10,7,10,9,1000,11/30/2020 17:06,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5250b-0d3f-2d32-0c29-9698edf11cf0,,
afc4a58b-48b7-437d-9557-b7137e3ff4ba,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:03 AM","Mon, Nov 30, 2020 10:09 AM",complete,100,333,11/30/2020 17:03,Nurse,Chief Nurse,Male,36,White,8,20,10,5,47,4,30,is ahead of where he began,No,8,7,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,3,3,2,3,7,8,6,6,7,600,11/30/2020 17:09,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc525b0-1158-b4f1-748f-b8be9f2dda4c,,
0fd2705e-5388-441d-bb06-b37091fd927a,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:07 AM","Mon, Nov 30, 2020 10:14 AM",complete,100,416,11/30/2020 17:07,Nurse,Pediatric Home Health Specialist,Female,36,White,4,1,10,100,24,9,30,"broke even, or has the same amount started with",Yes,10,8,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,1,1,1,3,10,10,9,9,10,240,11/30/2020 17:14,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5267c-197b-492d-5827-3d7e92441e3b,,
9b1e4011-454a-4131-b46e-f8b223017288,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:08 AM","Mon, Nov 30, 2020 10:20 AM",complete,100,733,11/30/2020 17:08,Nurse,Nurse,Female,29,White,10,30,10,100,24,6,15,is ahead of where he began,Yes,10,9,$170 now,$170 now,$170 now,$170 now,$170 now,9,100% chance of $35,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$80 ,10,9,9,9,9,9,9,9,9,200,11/30/2020 17:20,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5260d-2372-f277-70f1-392c3fb9fccf,,
043adf82-e732-4234-a170-60ff60cc4104,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:13 AM","Mon, Nov 30, 2020 10:24 AM",complete,100,651,11/30/2020 17:13,General Physician,opthalmologist,Male,34,White,9,8,5,5,47,4,29,has lost money,No,6,9,$170 now,$170 now,$170 now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$80 ,7,8,7,7,6,8,8,6,10,500,11/30/2020 17:24,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc527aa-d647-0c2f-55e5-363eaf91e4e6,,
1ac5e451-0369-40bd-81af-4139af2cd77e,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:14 AM","Mon, Nov 30, 2020 10:29 AM",complete,100,931,11/30/2020 17:14,General Physician,director,Male,37,White,8,25,1,10,47,3,15,has lost money,No,8,8,$170 now,$170 now,$170 now,$170 now,$170 now,8,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,3,2,8,7,8,8,8,9,500,11/30/2020 17:29,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc527e7-eace-3a49-c891-46e8f966b050,,
63982ce4-4869-4d04-8b60-470cc31a9272,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:17 AM","Mon, Nov 30, 2020 10:24 AM",complete,100,448,11/30/2020 17:17,Nurse,NICU RN,Female,60,White,4,1,10,100,36,3,30,is ahead of where he began,No,8,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,3,50/50 chance of $565,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,5,5,2,5,9,9,9,7,7,200,11/30/2020 17:24,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc528be-ec35-7c8c-bb0d-fce53866cb5a,,
2263a4a5-e2c4-4889-b7d5-31e9770e83f5,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:18 AM","Mon, Nov 30, 2020 10:22 AM",complete,100,250,11/30/2020 17:18,Nurse,RN,Female,25,White,8,3,10,100,24,3,30,is ahead of where he began,No,9,8,$170 now,$170 now,$213 a year from now,$191 a year from now,$175 a year from now,9,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,9,9,9,10,10,10,8,10,4,76,11/30/2020 17:22,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5290a-cad0-df3e-4dbb-52eef00c4c05,,
3abc6cf9-ae43-440c-9b10-60e517f7acdf,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:18 AM","Mon, Nov 30, 2020 10:38 AM",complete,100,1226,11/30/2020 17:18,General Physician,Doctor,Female,39,Black,6,10,10,100,24,9,29,"broke even, or has the same amount started with",No,7,9,$340 a year from now,$170 now,$170 now,$170 now,$170 now,6,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,4,7,1,5,10,10,8,6,7,300,11/30/2020 17:38,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc52925-465a-f858-5b4d-70e559429954,,
810930f3-8af9-4e33-935b-08b5a1fde02e,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:25 AM","Mon, Nov 30, 2020 10:34 AM",complete,100,538,11/30/2020 17:25,Nurse,LPN,Female,32,Black,4,2,10,100,24,12,15,has lost money,No,9,5,$170 now,$170 now,$170 now,$170 now,$170 now,1,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,2,2,2,8,10,10,10,9,10,300,11/30/2020 17:34,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc52710-0c38-2dea-d394-7e23d818861f,,
a6f3c4fa-244b-4f2b-86be-9fb5bdc94764,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Mon, Nov 30, 2020 10:59 AM","Mon, Nov 30, 2020 11:15 AM",complete,100,959,11/30/2020 17:59,General Physician,Im general practitionar,Male,25,White,9,20,10,5,20,4,29,has lost money,No,9,9,$170 now,$170 now,$170 now,$170 now,$170 now,2,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,8,7,7,8,10,9,9,2,5,30,11/30/2020 18:15,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc5326d-bac5-d161-e0d1-6257bc1c9e0b,,
ff8a46f9-0345-451a-88cc-5f71f8730d57,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:00 PM","Tue, Dec 1, 2020 8:05 PM",complete,100,316,12/2/2020 3:00,Nurse,RN,Male,50,White,7,5,10,20,24,6,1,is ahead of where he began,No,5,5,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,5,5,5,5,5,5,5,6,7,300,12/2/2020 3:05,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7032c-c0f7-dffe-a64f-38385d1bdd5e,,
6390f87e-520b-4397-9831-3b3379272226,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:01 PM","Tue, Dec 1, 2020 8:09 PM",complete,100,491,12/2/2020 3:01,General Physician,I'm a physician,Male,38,White,10,35,10,100,24,9,15,is ahead of where he began,No,10,10,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,9,1,9,10,10,9,5,10,250,12/2/2020 3:09,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70332-e5c9-9f7c-c734-985f3299c4b1,,
db4dda0c-8b9d-48b1-9724-39c09ce19af2,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:02 PM","Tue, Dec 1, 2020 8:12 PM",complete,100,595,12/2/2020 3:02,Nurse,RN,Female,42,White,2,1,1,5,24,4,30,has lost money,No,5,8,$340 a year from now,$170 now,$170 now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,5,3,4,5,9,9,7,6,9,150,12/2/2020 3:12,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70381-6b41-012d-9776-c9d570d1e2e2,,
e1c3d9c6-2e4d-4986-bca2-4e04ebe8cfb7,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:08 PM","Tue, Dec 1, 2020 8:21 PM",complete,100,765,12/2/2020 3:08,Nurse,Registered Nurse,Female,48,White,2,1,10,50,12,9,30,has lost money,Yes,7,7,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,4,100% chance of $35,100% chance of $70,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,1,1,1,1,10,8,8,8,10,200,12/2/2020 3:21,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc704d0-724a-62af-f90b-f06c80ce5644,,
b4c58ec5-5d95-4017-93bd-9abe278ec1a6,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:13 PM","Tue, Dec 1, 2020 8:21 PM",complete,100,502,12/2/2020 3:13,Nurse,medical/surgical registered nurse,Female,31,White,8,8,10,100,24,12,15,has lost money,No,8,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$170 now,1,50/50 chance of $565,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,5,2,6,9,10,8,7,8,400,12/2/2020 3:21,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7060d-c56e-f75b-246a-97c0e2718f81,,
e1c734b4-678d-408a-a4bf-c4be5b8336cb,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:14 PM","Tue, Dec 1, 2020 8:19 PM",complete,100,281,12/2/2020 3:14,General Physician,Construction,Male,45,White,10,5,1,100,24,6,15,is ahead of where he began,Yes,10,10,$170 now,$170 now,$170 now,$191 a year from now,$175 a year from now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,$40 ,10,10,10,10,10,10,10,10,10,200,12/2/2020 3:19,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7064f-e233-3234-9b58-04db3ee3533b,,
37a9924e-42f1-4a34-b515-f2668dba1bea,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:14 PM","Tue, Dec 1, 2020 8:30 PM",complete,100,964,12/2/2020 3:14,Nurse,Endoscopy nurse,Female,68,White,6,1,10,100,47,4,14,has lost money,Yes,10,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,1,1,1,1,10,10,8,8,6,300,12/2/2020 3:30,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7063c-1f63-3c06-72da-5a72730fd475,,
7aa2fbfd-3caf-438c-9c99-017e0022f0e7,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:18 PM","Tue, Dec 1, 2020 8:23 PM",complete,100,288,12/2/2020 3:18,Nurse,Nurse manager,Female,43,White,8,5,10,100,47,6,30,is ahead of where he began,No,8,7,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$100 ,5,5,3,7,10,10,7,7,10,200,12/2/2020 3:23,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70747-b3b7-7c14-b788-e517cc15dd9c,,
e7c9e231-d28c-4d82-8912-535dad60e9c5,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:19 PM","Tue, Dec 1, 2020 8:22 PM",complete,100,208,12/2/2020 3:19,Healthcare Admin,Medical special ist,Male,32,White,9,40,1,5,12,12,30,has lost money,No,8,8,$170 now,$170 now,$170 now,$170 now,$170 now,9,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$60 ,9,8,9,9,8,8,9,8,9,600,12/2/2020 3:22,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70781-c504-8fb1-eaf9-fb7d7940580b,,
6219b19b-a579-4b03-8484-ca918b7da386,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:19 PM","Tue, Dec 1, 2020 8:24 PM",complete,100,269,12/2/2020 3:19,Healthcare Admin,Administrator,Male,45,White,10,16,1,100,23,6,18,is ahead of where he began,Yes,10,10,$170 now,$255 a year from now,$170 now,$170 now,$175 a year from now,9,100% chance of $35,50/50 chance of $565,100% chance of $150,50/50 chance of $565,100% chance of $320,100% chance of $410,50/50 chance of $565,50/50 chance of $565,None of the above,$100 ,9,10,9,10,10,9,8,10,9,35,12/2/2020 3:24,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7076b-bbdc-6462-e000-6e91a16646a1,,
1ff58f40-091f-444b-9690-4f200af06932,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:20 PM","Tue, Dec 1, 2020 8:25 PM",complete,100,314,12/2/2020 3:20,Healthcare Admin,the first,Male,40,White,9,7,5,100,47,4,29,is ahead of where he began,No,7,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,3,4,1,4,8,8,8,7,8,600,12/2/2020 3:25,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc707bc-d3f9-4d1f-0ed6-2fbfb91e0e59,,
2dcbf25e-c850-48d3-8766-e2fea04b35aa,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:22 PM","Tue, Dec 1, 2020 8:36 PM",complete,100,800,12/2/2020 3:22,Nurse,LPN,Female,40,White,8,15,10,20,24,9,30,"broke even, or has the same amount started with",No,7,6,$170 now,$255 a year from now,$170 now,$170 now,$170 now,8,100% chance of $35,50/50 chance of $565,100% chance of $150,100% chance of $230,100% chance of $320,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,No Gift,9,7,7,8,7,9,8,9,3,800,12/2/2020 3:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70867-df40-0131-f361-d8abd9415b0c,,
cea6f2ca-7cae-4009-9964-5e2160abc990,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:24 PM","Tue, Dec 1, 2020 8:28 PM",complete,100,279,12/2/2020 3:24,Healthcare Admin,Director,Female,51,White,9,25,10,100,24,2,5,is ahead of where he began,No,10,9,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,3,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,5,1,1,3,10,10,10,10,10,500,12/2/2020 3:28,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc708ad-ea0f-12c5-e68d-4fd6714d058f,,
87ed76c8-6cf1-494d-9f9f-2ac6c6b5bf34,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:26 PM","Tue, Dec 1, 2020 8:34 PM",complete,100,500,12/2/2020 3:26,Healthcare Admin,Manager,Male,30,White,6,2,5,100,24,6,29,has lost money,No,8,10,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,5,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,No Gift,4,6,4,7,9,9,7,6,7,200,12/2/2020 3:34,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70902-46d4-898a-5c0f-9fb2ce0a563f,,
b8ace849-81eb-4eaa-b51d-45ce8f61b52f,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:27 PM","Tue, Dec 1, 2020 9:00 PM",complete,100,1952,12/2/2020 3:27,Healthcare Admin,i am in techonology implemention department,Male,36,White,8,35,5,5,47,4,29,has lost money,No,8,8,$340 a year from now,$255 a year from now,$170 now,$170 now,$170 now,7,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $480,100% chance of $550,None of the above,$60 ,7,6,4,8,8,9,8,6,10,900,12/2/2020 4:00,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7091a-7e22-6208-7109-57893de0899b,,
17520924-1918-4f24-adcf-77c3c3d25024,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:28 PM","Tue, Dec 1, 2020 8:36 PM",complete,100,456,12/2/2020 3:28,General Physician,Doctor,Male,35,White,10,3,10,100,24,9,14,is ahead of where he began,Yes,8,9,$340 a year from now,$255 a year from now,$213 a year from now,$170 now,$175 a year from now,9,50/50 chance of $565,50/50 chance of $565,100% chance of $150,50/50 chance of $565,50/50 chance of $565,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$40 ,8,8,4,8,8,7,8,7,8,800,12/2/2020 3:36,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc7099f-09ec-4e7c-b2c8-c261080e169a,,
16125a6d-1743-452b-8162-25917af2c8c1,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:28 PM","Tue, Dec 1, 2020 8:35 PM",complete,100,411,12/2/2020 3:28,Healthcare Admin,Director of health,Male,45,White,10,35,1,100,12,6,15,is ahead of where he began,Yes,10,10,$340 a year from now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$100 ,10,10,10,10,10,10,10,10,10,800,12/2/2020 3:35,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70999-4cac-9036-318c-2a95a7910f9a,,
48183a88-3fa0-4425-9451-f048d5838ac2,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:29 PM","Tue, Dec 1, 2020 8:41 PM",complete,100,691,12/2/2020 3:29,Healthcare Admin,A director.,Male,41,White,10,32,4,5,24,2,30,has lost money,No,7,8,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,50/50 chance of $565,100% chance of $410,100% chance of $480,50/50 chance of $565,None of the above,$20 ,10,9,9,9,10,10,10,8,10,400,12/2/2020 3:41,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc709c0-e84a-8e9d-82e3-0e51033c561c,,
b88d68d0-98dd-4354-8e6e-ee45a39c5da7,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:30 PM","Tue, Dec 1, 2020 8:44 PM",complete,100,787,12/2/2020 3:30,Nurse,Nurse Practitioner,Female,40,Black,8,1,10,100,24,9,15,is ahead of where he began,Yes,3,5,$170 now,$170 now,$170 now,$170 now,$170 now,2,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $230,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$20 ,2,2,2,10,10,10,7,8,10,500,12/2/2020 3:44,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc709e7-82b4-0404-292a-cbd3e42da119,,
746cf253-b561-4a2b-89b6-7784ba6af75e,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:31 PM","Tue, Dec 1, 2020 8:40 PM",complete,100,568,12/2/2020 3:31,Surgeon,I am the managing director,Female,42,White,10,30,2,100,50,6,15,is ahead of where he began,Yes,10,10,$170 now,$170 now,$170 now,$170 now,$170 now,10,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,None of the above,$80 ,10,10,10,10,10,10,9,9,8,50,12/2/2020 3:40,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc709e6-7cc6-c8fb-886f-4561bd76a727,,
73425382-e210-45d1-90b3-8de570c7e2f4,4e607fbf-3be4-4dd0-98c0-64abe94b49f0,Audience Panel,"Tue, Dec 1, 2020 8:31 PM","Tue, Dec 1, 2020 8:44 PM",complete,100,796,12/2/2020 3:31,Nurse,Nurse,Female,38,Black,4,1,10,100,24,5,29,is ahead of where he began,No,4,7,$170 now,$170 now,$170 now,$170 now,$170 now,4,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,50/50 chance of $565,100% chance of $320,100% chance of $410,100% chance of $480,100% chance of $550,None of the above,$80 ,3,3,1,4,10,10,10,6,8,300,12/2/2020 3:44,644c3d1a-6617-4fc8-b8c0-346392599b5f.5fc70a18-8d37-a3f4-79e8-fd17b4b441ad,,
